idacr,idnum,year,totimp,totexp,tottrade
DRC,490,1969,576.14,383.30,959.44
DRC,490,1970,621.75,476.91,1098.66
DRC,490,1971,604.48,580.13,1184.60
DRC,490,1972,510.06,678.32,1188.38
DRC,490,1973,616.92,735.67,1352.58
DRC,490,1974,885.99,904.73,1790.72
DRC,490,1975,640.28,909.69,1549.97
DRC,490,1976,798.65,833.23,1631.88
DRC,490,1977,1068.04,864.79,1932.83
DRC,490,1978,1167.69,765.16,1932.85
DRC,490,1979,1384.13,712.37,2096.50
DRC,490,1980,1674.93,841.60,2516.54
DRC,490,1981,814.45,718.66,1533.11
DRC,490,1982,729.81,527.69,1257.50
DRC,490,1983,1336.31,536.98,1873.29
DRC,490,1984,1264.39,789.15,2053.54
DRC,490,1985,1166.93,841.43,2008.36
DRC,490,1986,1333.91,1161.74,2495.65
DRC,490,1987,1217.63,1522.72,2740.35
DRC,490,1988,1326.99,1841.62,3168.61
DRC,490,1989,1561.44,1180.74,2742.18
DRC,490,1990,1361.77,1274.05,2635.83
DRC,490,1991,1613.19,998.92,2612.11
DRC,490,1992,1489.34,770.92,2260.26
DRC,490,1993,1034.69,716.89,1751.57
DRC,490,1994,1283.07,894.04,2177.11
DRC,490,1995,1548.79,1225.42,2774.21
DRC,490,1996,1582.68,1256.59,2839.27
DRC,490,1997,1610.12,1279.23,2889.36
DRC,490,1998,1630.39,1293.09,2923.48
DRC,490,1999,1653.22,1309.84,2963.06
DRC,490,2000,1687.71,1337.27,3024.99
UGA,500,1962,112.44,38.02,150.46
UGA,500,1963,142.15,47.80,189.95
UGA,500,1964,176.18,87.89,264.07
UGA,500,1965,173.20,112.64,285.84
UGA,500,1966,181.44,115.97,297.41
UGA,500,1967,180.88,112.95,293.83
UGA,500,1968,208.18,158.73,366.91
UGA,500,1969,214.33,169.15,383.48
UGA,500,1970,266.70,164.91,431.60
UGA,500,1971,256.26,240.44,496.70
UGA,500,1972,272.87,156.44,429.31
UGA,500,1973,306.68,159.28,465.96
UGA,500,1974,328.12,209.75,537.87
UGA,500,1975,271.22,198.57,469.79
UGA,500,1976,366.56,162.72,529.28
UGA,500,1977,569.92,247.62,817.54
UGA,500,1978,249.57,199.34,448.91
UGA,500,1979,350.11,188.41,538.52
UGA,500,1980,375.53,223.36,598.89
UGA,500,1981,268.47,322.60,591.08
UGA,500,1982,359.31,337.87,697.18
UGA,500,1983,324.17,326.84,651.01
UGA,500,1984,380.32,298.11,678.43
UGA,500,1985,385.73,294.19,679.92
UGA,500,1986,437.21,361.22,798.44
UGA,500,1987,320.49,517.06,837.54
UGA,500,1988,343.81,479.78,823.59
UGA,500,1989,300.13,460.24,760.38
UGA,500,1990,224.12,581.63,805.76
UGA,500,1991,204.21,398.83,603.04
UGA,500,1992,208.40,388.42,596.81
UGA,500,1993,183.14,449.65,632.78
UGA,500,1994,398.84,523.60,922.44
UGA,500,1995,567.28,713.45,1280.73
UGA,500,1996,573.39,705.96,1279.35
UGA,500,1997,702.64,845.43,1548.07
UGA,500,1998,490.01,947.76,1437.77
UGA,500,1999,430.46,887.16,1317.62
UGA,500,2000,364.74,928.38,1293.13
KEN,501,1963,175.14,248.80,423.93
KEN,501,1964,182.25,206.36,388.61
KEN,501,1965,180.19,242.13,422.33
KEN,501,1966,209.61,302.15,511.76
KEN,501,1967,199.66,293.05,492.71
KEN,501,1968,254.98,336.58,591.55
KEN,501,1969,272.50,345.62,618.12
KEN,501,1970,301.58,416.70,718.28
KEN,501,1971,316.39,538.76,855.15
KEN,501,1972,357.74,523.87,881.61
KEN,501,1973,488.20,601.52,1089.72
KEN,501,1974,582.27,1004.49,1586.76
KEN,501,1975,576.68,965.42,1542.11
KEN,501,1976,776.95,999.28,1776.23
KEN,501,1977,1219.13,1378.88,2598.00
KEN,501,1978,1025.13,1639.36,2664.49
KEN,501,1979,1097.13,1638.60,2735.73
KEN,501,1980,1319.41,2550.05,3869.46
KEN,501,1981,1163.26,2056.33,3219.59
KEN,501,1982,1009.00,1604.66,2613.66
KEN,501,1983,1041.20,1392.98,2434.18
KEN,501,1984,1166.22,1519.04,2685.26
KEN,501,1985,1067.93,1467.36,2535.29
KEN,501,1986,1286.44,1649.51,2935.96
KEN,501,1987,1059.82,1761.85,2821.67
KEN,501,1988,1173.71,2010.03,3183.74
KEN,501,1989,1089.63,2173.19,3262.83
KEN,501,1990,1263.95,1900.13,3164.09
KEN,501,1991,1199.48,1926.68,3126.16
KEN,501,1992,1474.70,1874.83,3349.53
KEN,501,1993,1359.72,1672.80,3032.51
KEN,501,1994,1712.37,2475.41,4187.77
KEN,501,1995,1933.18,3235.24,5168.43
KEN,501,1996,2189.07,3245.21,5434.28
KEN,501,1997,1947.37,3362.94,5310.31
KEN,501,1998,2026.17,3487.37,5513.54
KEN,501,1999,2142.25,3276.12,5418.37
KEN,501,2000,2091.86,3510.10,5601.96
TAZ,510,1961,126.14,276.56,402.70
TAZ,510,1962,131.39,281.82,413.21
TAZ,510,1963,136.29,338.51,474.80
TAZ,510,1964,140.14,345.35,485.48
TAZ,510,1965,148.37,361.41,509.79
TAZ,510,1966,152.62,371.76,524.38
TAZ,510,1967,157.29,383.15,540.45
TAZ,510,1968,164.36,399.98,564.33
TAZ,510,1969,172.41,419.60,592.01
TAZ,510,1970,181.60,441.95,623.54
TAZ,510,1971,192.82,494.38,687.20
TAZ,510,1972,202.27,515.75,718.02
TAZ,510,1973,213.59,544.61,758.20
TAZ,510,1974,232.79,593.56,826.34
TAZ,510,1975,254.85,649.21,904.06
TAZ,510,1976,269.30,686.03,955.33
TAZ,510,1977,286.62,730.14,1016.76
TAZ,510,1978,307.05,782.20,1089.24
TAZ,510,1979,332.65,847.41,1180.06
TAZ,510,1980,363.14,925.07,1288.21
TAZ,510,1981,397.08,1011.52,1408.60
TAZ,510,1982,421.33,1074.33,1495.66
TAZ,510,1983,439.29,1116.39,1555.68
TAZ,510,1984,455.71,1157.38,1613.09
TAZ,510,1985,470.71,1195.44,1666.15
TAZ,510,1986,477.98,1221.73,1699.71
TAZ,510,1987,503.40,1258.96,1762.37
TAZ,510,1988,518.88,1300.17,1819.05
TAZ,510,1989,540.25,1350.44,1890.69
TAZ,510,1990,561.05,1401.40,1962.45
TAZ,510,1991,583.17,1455.62,2038.79
TAZ,510,1992,617.33,1492.16,2109.50
TAZ,510,1993,607.21,1529.15,2136.36
TAZ,510,1994,616.25,1559.57,2175.82
TAZ,510,1995,650.59,1595.69,2246.29
TAZ,510,1996,659.16,1626.21,2285.36
TAZ,510,1997,668.35,1659.67,2328.03
TAZ,510,1998,687.66,1374.88,2062.54
TAZ,510,1999,649.25,1156.89,1806.15
TAZ,510,2000,809.24,1060.38,1869.63
ZAN,511,1963,0.00,0.00,0.00
ZAN,511,1964,0.00,0.00,0.00
BUI,516,1962,29.21,22.00,51.22
BUI,516,1963,30.68,23.39,54.07
BUI,516,1964,31.59,24.19,55.78
BUI,516,1965,32.41,24.88,57.29
BUI,516,1966,33.35,25.59,58.94
BUI,516,1967,34.36,26.37,60.74
BUI,516,1968,36.11,27.77,63.88
BUI,516,1969,37.88,29.14,67.02
BUI,516,1970,39.90,30.68,70.58
BUI,516,1971,42.20,32.52,74.72
BUI,516,1972,43.99,33.91,77.90
BUI,516,1973,46.46,35.81,82.27
BUI,516,1974,50.64,39.03,89.66
BUI,516,1975,55.35,42.67,98.02
BUI,516,1976,58.49,45.08,103.58
BUI,516,1977,62.25,47.98,110.23
BUI,516,1978,66.68,51.39,118.08
BUI,516,1979,72.25,55.69,127.94
BUI,516,1980,78.86,60.78,139.64
BUI,516,1981,86.24,66.47,152.71
BUI,516,1982,91.59,70.61,162.20
BUI,516,1983,95.23,73.50,168.73
BUI,516,1984,98.76,76.21,174.97
BUI,516,1985,101.88,78.60,180.48
BUI,516,1986,104.12,80.49,184.60
BUI,516,1987,107.26,82.73,189.99
BUI,516,1988,110.89,85.97,196.86
BUI,516,1989,115.13,89.35,204.48
BUI,516,1990,119.61,92.43,212.04
BUI,516,1991,127.38,99.43,226.81
BUI,516,1992,130.48,101.80,232.29
BUI,516,1993,134.95,104.97,239.92
BUI,516,1994,137.46,107.10,244.56
BUI,516,1995,140.33,109.48,249.81
BUI,516,1996,143.06,111.34,254.40
BUI,516,1997,145.87,113.44,259.32
BUI,516,1998,130.44,128.75,259.20
BUI,516,1999,115.07,122.68,237.75
BUI,516,2000,114.22,126.77,240.99
RWA,517,1962,1.16,2.55,3.70
RWA,517,1963,1.17,2.58,3.74
RWA,517,1964,6.88,7.31,14.20
RWA,517,1965,8.21,11.66,19.87
RWA,517,1966,7.94,20.74,28.68
RWA,517,1967,8.28,21.72,30.00
RWA,517,1968,9.13,23.75,32.88
RWA,517,1969,16.94,25.83,42.77
RWA,517,1970,28.54,30.28,58.82
RWA,517,1971,25.57,34.65,60.22
RWA,517,1972,22.09,31.81,53.90
RWA,517,1973,37.66,35.59,73.24
RWA,517,1974,44.74,58.15,102.89
RWA,517,1975,54.15,95.82,149.98
RWA,517,1976,94.40,106.31,200.71
RWA,517,1977,112.06,115.40,227.47
RWA,517,1978,95.17,175.37,270.54
RWA,517,1979,160.31,194.08,354.39
RWA,517,1980,109.56,243.09,352.65
RWA,517,1981,146.31,254.75,401.06
RWA,517,1982,106.00,266.10,372.09
RWA,517,1983,124.53,255.70,380.23
RWA,517,1984,173.10,260.58,433.68
RWA,517,1985,140.42,258.66,399.08
RWA,517,1986,205.48,346.82,552.30
RWA,517,1987,143.47,358.18,501.65
RWA,517,1988,144.09,375.37,519.46
RWA,517,1989,102.43,315.38,417.81
RWA,517,1990,102.74,276.12,378.86
RWA,517,1991,128.96,284.86,413.81
RWA,517,1992,200.52,251.21,451.73
RWA,517,1993,96.93,225.06,321.99
RWA,517,1994,54.09,185.78,239.86
RWA,517,1995,123.67,218.27,341.93
RWA,517,1996,158.13,297.82,455.95
RWA,517,1997,164.55,302.78,467.33
RWA,517,1998,210.38,256.16,466.55
RWA,517,1999,156.99,254.60,411.59
RWA,517,2000,195.96,233.40,429.36
SOM,520,1960,14.80,15.63,30.43
SOM,520,1961,17.51,17.25,34.77
SOM,520,1962,28.62,34.56,63.18
SOM,520,1963,33.12,45.75,78.87
SOM,520,1964,31.92,52.08,84.00
SOM,520,1965,27.43,45.78,73.21
SOM,520,1966,21.15,36.07,57.22
SOM,520,1967,35.20,41.08,76.28
SOM,520,1968,47.76,50.20,97.97
SOM,520,1969,39.90,57.58,97.48
SOM,520,1970,35.36,59.96,95.32
SOM,520,1971,38.57,72.61,111.18
SOM,520,1972,45.15,92.96,138.11
SOM,520,1973,56.82,111.46,168.29
SOM,520,1974,77.86,173.10,250.96
SOM,520,1975,98.07,184.89,282.96
SOM,520,1976,98.72,187.79,286.51
SOM,520,1977,82.38,229.30,311.68
SOM,520,1978,118.34,242.72,361.05
SOM,520,1979,137.00,349.15,486.15
SOM,520,1980,175.66,448.79,624.46
SOM,520,1981,132.29,377.58,509.88
SOM,520,1982,213.43,377.24,590.67
SOM,520,1983,164.64,266.28,430.92
SOM,520,1984,87.88,274.18,362.06
SOM,520,1985,130.63,332.34,462.97
SOM,520,1986,90.04,304.12,394.16
SOM,520,1987,162.94,455.68,618.62
SOM,520,1988,126.95,292.35,419.30
SOM,520,1989,121.04,390.26,511.30
SOM,520,1990,158.09,383.12,541.22
SOM,520,1991,132.52,181.09,313.60
SOM,520,1992,163.90,248.17,412.07
SOM,520,1993,156.06,303.35,459.41
SOM,520,1994,179.17,331.94,511.11
SOM,520,1995,200.49,299.50,499.99
SOM,520,1996,242.38,312.69,555.08
SOM,520,1997,359.57,322.39,681.96
SOM,520,1998,339.01,321.00,660.00
SOM,520,1999,388.74,375.86,764.60
SOM,520,2000,373.79,414.11,787.91
DJI,522,1977,66.14,104.42,170.56
DJI,522,1978,39.54,112.70,152.25
DJI,522,1979,44.49,158.76,203.26
DJI,522,1980,53.21,234.75,287.97
DJI,522,1981,49.56,257.45,307.01
DJI,522,1982,66.40,283.15,349.55
DJI,522,1983,83.08,268.30,351.38
DJI,522,1984,43.68,231.05,274.72
DJI,522,1985,61.89,308.94,370.83
DJI,522,1986,41.69,187.22,228.91
DJI,522,1987,44.06,201.75,245.81
DJI,522,1988,63.14,204.46,267.60
DJI,522,1989,61.41,200.98,262.40
DJI,522,1990,79.68,211.96,291.63
DJI,522,1991,113.56,224.60,338.16
DJI,522,1992,91.66,459.73,551.39
DJI,522,1993,128.33,419.35,547.68
DJI,522,1994,139.45,358.40,497.86
DJI,522,1995,133.75,401.71,535.46
DJI,522,1996,180.51,374.41,554.92
DJI,522,1997,580.54,471.97,1052.50
DJI,522,1998,426.15,660.37,1086.52
DJI,522,1999,517.23,693.44,1210.68
DJI,522,2000,699.30,711.53,1410.83
ETH,530,1948,20.74,18.20,38.94
ETH,530,1949,18.92,32.63,51.55
ETH,530,1950,21.12,25.84,46.96
ETH,530,1951,38.02,38.34,76.36
ETH,530,1952,36.93,43.16,80.09
ETH,530,1953,58.35,53.29,111.64
ETH,530,1954,56.73,62.29,119.03
ETH,530,1955,59.13,65.52,124.65
ETH,530,1956,54.03,61.97,116.01
ETH,530,1957,74.66,70.32,144.98
ETH,530,1958,53.33,75.34,128.68
ETH,530,1959,58.33,81.75,140.08
ETH,530,1960,66.13,82.89,149.01
ETH,530,1961,67.01,91.19,158.20
ETH,530,1962,73.01,101.63,174.64
ETH,530,1963,81.72,109.18,190.91
ETH,530,1964,97.64,122.42,220.06
ETH,530,1965,111.35,149.05,260.40
ETH,530,1966,105.38,160.25,265.63
ETH,530,1967,100.97,143.63,244.60
ETH,530,1968,105.25,172.98,278.23
ETH,530,1969,113.15,155.20,268.35
ETH,530,1970,120.15,172.47,292.62
ETH,530,1971,125.07,189.95,315.02
ETH,530,1972,160.75,191.97,352.72
ETH,530,1973,225.17,221.29,446.45
ETH,530,1974,254.56,282.85,537.41
ETH,530,1975,217.83,308.46,526.29
ETH,530,1976,262.24,321.16,583.40
ETH,530,1977,342.03,342.02,684.05
ETH,530,1978,319.58,444.47,764.05
ETH,530,1979,431.80,563.09,994.89
ETH,530,1980,455.94,708.67,1164.62
ETH,530,1981,402.06,739.87,1141.93
ETH,530,1982,415.65,784.65,1200.30
ETH,530,1983,413.19,888.56,1301.75
ETH,530,1984,428.88,922.99,1351.86
ETH,530,1985,359.03,986.32,1345.35
ETH,530,1986,488.47,1114.70,1603.17
ETH,530,1987,388.99,1108.34,1497.33
ETH,530,1988,429.33,1100.73,1530.07
ETH,530,1989,456.85,933.04,1389.89
ETH,530,1990,354.07,1017.15,1371.22
ETH,530,1991,261.56,491.80,753.36
ETH,530,1992,206.73,1266.82,1473.54
ETH,530,1993,263.86,1161.27,1425.13
ETH,530,1994,324.15,1118.10,1442.25
ETH,530,1995,492.86,1367.29,1860.15
ETH,530,1996,518.43,1478.14,1996.57
ETH,530,1997,674.69,1153.38,1828.07
ETH,530,1998,683.09,1464.72,2147.81
ETH,530,1999,534.97,1591.26,2126.23
ETH,530,2000,719.96,1614.91,2334.87
ERI,531,1993,19.16,80.24,99.40
ERI,531,1994,25.86,97.03,122.89
ERI,531,1995,27.21,136.73,163.94
ERI,531,1996,40.38,161.24,201.62
ERI,531,1997,40.55,163.77,204.33
ERI,531,1998,41.05,165.78,206.83
ERI,531,1999,41.64,168.17,209.81
ERI,531,2000,42.52,171.71,214.23
ANG,540,1975,1418.92,1485.32,2904.24
ANG,540,1976,1409.74,956.76,2366.50
ANG,540,1977,1671.53,874.34,2545.87
ANG,540,1978,945.67,636.00,1581.66
ANG,540,1979,1126.97,943.91,2070.89
ANG,540,1980,1441.04,1357.68,2798.72
ANG,540,1981,1436.29,1575.99,3012.28
ANG,540,1982,1328.28,1027.86,2356.14
ANG,540,1983,1776.42,815.42,2591.84
ANG,540,1984,1972.02,1132.06,3104.08
ANG,540,1985,2255.12,1538.63,3793.75
ANG,540,1986,1625.49,1162.04,2787.53
ANG,540,1987,2285.63,1306.76,3592.39
ANG,540,1988,2574.37,1496.38,4070.75
ANG,540,1989,2990.54,1562.22,4552.75
ANG,540,1990,3849.28,1827.38,5676.66
ANG,540,1991,3205.13,1945.77,5150.89
ANG,540,1992,3635.59,2700.14,6335.74
ANG,540,1993,3017.53,1504.28,4521.81
ANG,540,1994,3023.98,1501.95,4525.94
ANG,540,1995,3484.90,1910.73,5395.63
ANG,540,1996,4839.06,2344.41,7183.47
ANG,540,1997,4708.44,2743.90,7452.33
ANG,540,1998,3839.30,2410.11,6249.41
ANG,540,1999,4910.80,2340.28,7251.08
ANG,540,2000,7828.96,2392.68,10221.64
MZM,541,1975,247.71,426.07,673.78
MZM,541,1976,183.24,293.06,476.29
MZM,541,1977,330.60,598.74,929.34
MZM,541,1978,360.84,621.21,982.05
MZM,541,1979,413.94,634.52,1048.46
MZM,541,1980,613.35,680.37,1293.72
MZM,541,1981,411.20,730.98,1142.18
MZM,541,1982,341.89,722.40,1064.29
MZM,541,1983,267.26,601.85,869.11
MZM,541,1984,193.11,505.92,699.03
MZM,541,1985,157.10,447.98,605.08
MZM,541,1986,140.81,504.54,645.35
MZM,541,1987,241.71,746.04,987.75
MZM,541,1988,326.72,807.12,1133.83
MZM,541,1989,230.41,780.21,1010.62
MZM,541,1990,345.14,941.29,1286.43
MZM,541,1991,342.34,865.30,1207.64
MZM,541,1992,306.00,1184.80,1490.80
MZM,541,1993,220.55,1044.67,1265.22
MZM,541,1994,250.56,1088.98,1339.54
MZM,541,1995,273.01,1294.91,1567.92
MZM,541,1996,336.81,1263.31,1600.13
MZM,541,1997,461.31,1215.26,1676.56
MZM,541,1998,389.72,826.00,1215.72
MZM,541,1999,418.93,766.08,1185.00
MZM,541,2000,449.87,941.62,1391.49
ZAM,551,1964,575.95,382.91,958.86
ZAM,551,1965,751.87,395.28,1147.15
ZAM,551,1966,771.40,425.35,1196.74
ZAM,551,1967,586.14,521.66,1107.79
ZAM,551,1968,763.15,277.64,1040.79
ZAM,551,1969,1073.90,265.53,1339.43
ZAM,551,1970,1003.11,324.81,1327.91
ZAM,551,1971,683.12,389.84,1072.97
ZAM,551,1972,765.71,552.44,1318.15
ZAM,551,1973,1141.21,523.04,1664.25
ZAM,551,1974,1404.75,769.46,2174.21
ZAM,551,1975,822.24,930.75,1752.99
ZAM,551,1976,1041.75,665.63,1707.39
ZAM,551,1977,898.00,701.61,1599.62
ZAM,551,1978,821.22,615.89,1437.12
ZAM,551,1979,1382.50,796.79,2179.29
ZAM,551,1980,1358.30,1171.94,2530.23
ZAM,551,1981,1001.36,1083.97,2085.33
ZAM,551,1982,994.06,1068.66,2062.72
ZAM,551,1983,896.15,744.09,1640.25
ZAM,551,1984,668.80,601.09,1269.89
ZAM,551,1985,514.85,686.37,1201.22
ZAM,551,1986,674.25,591.76,1266.01
ZAM,551,1987,730.84,708.41,1439.25
ZAM,551,1988,916.26,889.67,1805.93
ZAM,551,1989,780.66,1291.81,2072.47
ZAM,551,1990,675.58,1258.41,1933.99
ZAM,551,1991,1100.47,830.27,1930.74
ZAM,551,1992,850.72,868.69,1719.40
ZAM,551,1993,1032.20,737.57,1769.77
ZAM,551,1994,875.04,495.16,1370.20
ZAM,551,1995,1109.87,811.71,1921.58
ZAM,551,1996,1046.58,1029.44,2076.02
ZAM,551,1997,1231.02,810.89,2041.91
ZAM,551,1998,1188.76,1181.82,2370.58
ZAM,551,1999,643.98,945.97,1589.95
ZAM,551,2000,1125.43,1206.59,2332.02
ZIM,552,1965,432.64,192.92,625.57
ZIM,552,1966,232.73,73.00,305.73
ZIM,552,1967,139.51,62.06,201.56
ZIM,552,1968,108.49,50.15,158.64
ZIM,552,1969,94.72,19.64,114.37
ZIM,552,1970,110.47,20.34,130.80
ZIM,552,1971,122.08,24.35,146.43
ZIM,552,1972,1031.75,1086.19,2117.95
ZIM,552,1973,870.28,1135.81,2006.09
ZIM,552,1974,817.93,793.27,1611.20
ZIM,552,1975,213.74,28.08,241.82
ZIM,552,1976,173.48,15.47,188.96
ZIM,552,1977,199.76,41.89,241.65
ZIM,552,1978,186.43,23.16,209.59
ZIM,552,1979,225.51,71.40,296.92
ZIM,552,1980,673.87,271.57,945.44
ZIM,552,1981,1326.88,1049.86,2376.74
ZIM,552,1982,1075.85,1107.96,2183.81
ZIM,552,1983,1003.34,851.17,1854.51
ZIM,552,1984,991.35,787.71,1779.06
ZIM,552,1985,954.56,718.92,1673.48
ZIM,552,1986,1014.93,858.32,1873.25
ZIM,552,1987,1127.01,897.40,2024.42
ZIM,552,1988,1377.65,642.68,2020.33
ZIM,552,1989,1341.48,1153.25,2494.73
ZIM,552,1990,1481.07,1459.74,2940.81
ZIM,552,1991,1328.37,1632.36,2960.74
ZIM,552,1992,1381.14,1839.94,3221.08
ZIM,552,1993,1411.81,1493.72,2905.52
ZIM,552,1994,2028.28,1904.32,3932.60
ZIM,552,1995,2099.51,2306.32,4405.83
ZIM,552,1996,2353.81,2462.40,4816.22
ZIM,552,1997,2347.81,2962.63,5310.45
ZIM,552,1998,1965.95,2426.58,4392.53
ZIM,552,1999,2074.37,1959.66,4034.02
ZIM,552,2000,2026.37,1635.67,3662.04
MAW,553,1964,28.97,27.20,56.17
MAW,553,1965,34.41,60.16,94.57
MAW,553,1966,45.70,76.87,122.57
MAW,553,1967,39.12,74.70,113.82
MAW,553,1968,46.62,68.29,114.90
MAW,553,1969,46.08,75.42,121.50
MAW,553,1970,73.13,88.37,161.50
MAW,553,1971,80.21,109.84,190.05
MAW,553,1972,98.70,129.00,227.69
MAW,553,1973,104.98,140.55,245.53
MAW,553,1974,117.53,180.38,297.91
MAW,553,1975,122.35,245.40,367.75
MAW,553,1976,148.65,205.65,354.30
MAW,553,1977,197.22,233.69,430.92
MAW,553,1978,190.45,337.08,527.53
MAW,553,1979,232.00,401.56,633.56
MAW,553,1980,289.95,455.88,745.83
MAW,553,1981,264.58,353.65,618.23
MAW,553,1982,225.59,288.48,514.07
MAW,553,1983,224.12,312.80,536.92
MAW,553,1984,311.31,272.45,583.76
MAW,553,1985,248.72,285.14,533.87
MAW,553,1986,246.19,253.92,500.11
MAW,553,1987,290.52,283.68,574.20
MAW,553,1988,309.47,443.45,752.92
MAW,553,1989,282.10,541.12,823.22
MAW,553,1990,419.88,601.86,1021.74
MAW,553,1991,444.21,570.33,1014.53
MAW,553,1992,460.53,678.72,1139.25
MAW,553,1993,354.71,464.61,819.32
MAW,553,1994,402.36,509.65,912.00
MAW,553,1995,378.53,538.77,917.30
MAW,553,1996,445.86,596.58,1042.44
MAW,553,1997,586.84,746.56,1333.40
MAW,553,1998,529.12,705.73,1234.84
MAW,553,1999,529.13,769.46,1298.59
MAW,553,2000,427.78,669.63,1097.41
SAF,560,1948,351.42,1320.07,1671.48
SAF,560,1949,387.58,1096.68,1484.25
SAF,560,1950,542.88,746.68,1289.56
SAF,560,1951,552.40,1148.09,1700.49
SAF,560,1952,538.40,1016.09,1554.50
SAF,560,1953,557.45,1037.51,1594.95
SAF,560,1954,602.20,1058.00,1660.20
SAF,560,1955,723.41,1190.54,1913.95
SAF,560,1956,785.58,1220.91,2006.49
SAF,560,1957,837.43,1387.21,2224.64
SAF,560,1958,708.58,1423.55,2132.13
SAF,560,1959,798.28,1235.11,2033.39
SAF,560,1960,851.58,1438.53,2290.10
SAF,560,1961,1037.41,1296.11,2333.52
SAF,560,1962,1070.17,1323.23,2393.40
SAF,560,1963,1151.98,1552.25,2704.22
SAF,560,1964,1238.32,2016.54,3254.86
SAF,560,1965,1337.94,2271.39,3609.33
SAF,560,1966,1485.14,2046.89,3532.04
SAF,560,1967,1634.71,2443.83,4078.54
SAF,560,1968,1725.58,2458.86,4184.44
SAF,560,1969,1740.39,2692.95,4433.35
SAF,560,1970,1729.49,3257.92,4987.42
SAF,560,1971,1700.62,3677.18,5377.80
SAF,560,1972,2682.19,3500.52,6182.71
SAF,560,1973,3452.11,4620.33,8072.43
SAF,560,1974,4597.25,6889.94,11487.19
SAF,560,1975,5117.76,7136.84,12254.61
SAF,560,1976,5038.74,6298.16,11336.89
SAF,560,1977,6095.36,5504.06,11599.42
SAF,560,1978,7607.76,6840.99,14448.75
SAF,560,1979,10332.93,7910.54,18243.48
SAF,560,1980,12126.64,12496.43,24623.07
SAF,560,1981,11111.49,15284.19,26395.68
SAF,560,1982,9443.48,12525.35,21968.83
SAF,560,1983,9799.14,11291.02,21090.16
SAF,560,1984,8926.49,12283.46,21209.95
SAF,560,1985,8315.02,8200.06,16515.08
SAF,560,1986,9428.69,8872.71,18301.41
SAF,560,1987,11177.58,10764.74,21942.33
SAF,560,1988,11575.09,14070.02,25645.11
SAF,560,1989,11155.56,13656.68,24812.24
SAF,560,1990,12224.49,13263.97,25488.46
SAF,560,1991,14209.52,12968.57,27178.09
SAF,560,1992,16550.87,15816.54,32367.40
SAF,560,1993,17018.41,16073.12,33091.53
SAF,560,1994,16435.80,20914.79,37350.60
SAF,560,1995,20213.77,26042.23,46256.00
SAF,560,1996,21696.99,26274.44,47971.43
SAF,560,1997,23747.29,28107.43,51854.72
SAF,560,1998,19354.15,26737.38,46091.53
SAF,560,1999,21080.83,24385.93,45466.77
SAF,560,2000,22582.31,26891.38,49473.69
NAM,565,1990,545.81,230.38,776.18
NAM,565,1991,423.42,161.09,584.51
NAM,565,1992,287.41,185.64,473.04
NAM,565,1993,293.94,157.02,450.96
NAM,565,1994,571.56,157.52,729.09
NAM,565,1995,500.32,194.53,694.85
NAM,565,1996,414.72,205.58,620.30
NAM,565,1997,422.69,241.37,664.06
NAM,565,1998,550.45,268.04,818.49
NAM,565,1999,746.99,493.91,1240.90
NAM,565,2000,655.12,350.66,1005.79
LES,570,1966,0.15,0.45,0.59
LES,570,1967,0.15,0.46,0.62
LES,570,1968,0.16,0.48,0.64
LES,570,1969,0.20,0.54,0.74
LES,570,1970,0.76,1.22,1.97
LES,570,1971,0.84,4.42,5.26
LES,570,1972,0.84,5.16,5.99
LES,570,1973,1.23,4.76,5.99
LES,570,1974,3.79,8.75,12.54
LES,570,1975,3.91,6.22,10.13
LES,570,1976,5.75,10.83,16.58
LES,570,1977,8.01,11.96,19.97
LES,570,1978,7.26,10.06,17.33
LES,570,1979,10.09,19.29,29.38
LES,570,1980,11.74,21.50,33.24
LES,570,1981,8.84,25.42,34.26
LES,570,1982,12.54,29.10,41.65
LES,570,1983,11.80,29.26,41.07
LES,570,1984,26.12,35.77,61.88
LES,570,1985,24.00,26.95,50.95
LES,570,1986,24.28,31.13,55.41
LES,570,1987,31.18,46.26,77.44
LES,570,1988,44.89,40.66,85.55
LES,570,1989,44.41,56.15,100.56
LES,570,1990,47.30,39.44,86.74
LES,570,1991,63.61,77.08,140.70
LES,570,1992,97.72,64.48,162.20
LES,570,1993,84.90,44.35,129.25
LES,570,1994,102.27,48.67,150.94
LES,570,1995,106.11,59.70,165.81
LES,570,1996,142.39,67.26,209.65
LES,570,1997,220.34,159.39,379.73
LES,570,1998,199.56,133.82,333.38
LES,570,1999,200.82,123.65,324.48
LES,570,2000,233.74,145.24,378.98
BOT,571,1966,3.31,10.01,13.32
BOT,571,1967,12.46,10.31,22.77
BOT,571,1968,12.61,10.75,23.36
BOT,571,1969,13.68,12.56,26.24
BOT,571,1970,14.43,13.66,28.09
BOT,571,1971,15.93,18.53,34.46
BOT,571,1972,23.31,20.63,43.95
BOT,571,1973,45.49,21.74,67.22
BOT,571,1974,32.56,37.02,69.58
BOT,571,1975,65.49,56.86,122.35
BOT,571,1976,110.24,79.62,189.86
BOT,571,1977,143.38,82.84,226.22
BOT,571,1978,117.07,109.42,226.49
BOT,571,1979,167.15,137.62,304.77
BOT,571,1980,154.96,150.02,304.98
BOT,571,1981,243.86,228.06,471.92
BOT,571,1982,168.49,127.96,296.45
